sample_id	plasmid	strand	call_type	filepath	read_count
62	PFC53_T3TERMSHORT_VR27	Pos	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Pos_call_low.bed.tsv	588
62	PFC53_T3TERMSHORT_VR28	Neg	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Neg_call_low.bed.tsv	777
62	PFC53_T3TERMSHORT_VR28	Pos	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Pos_call_low.bed.tsv	654
62	PFC53_T3TERMSHORT_VR29	Neg	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_high.bed.tsv	1871
62	PFC53_T3TERMSHORT_VR29	Neg	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_low.bed.tsv	1871
62	PFC53_T3TERMSHORT_VR29	Pos	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_high.bed.tsv	1515
62	PFC53_T3TERMSHORT_VR29	Pos	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_low.bed.tsv	1515
62	PFC53_T3TERMSHORT_VR30	Neg	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Neg_call_low.bed.tsv	977
62	PFC53_T3TERMSHORT_VR30	Pos	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Pos_call_high.bed.tsv	310
62	PFC53_T3TERMSHORT_VR30	Pos	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Pos_call_low.bed.tsv	310
62	PFC53_T3TERMSHORT_VR31	Neg	high	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Neg_call_high.bed.tsv	573
62	PFC53_T3TERMSHORT_VR31	Neg	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Neg_call_low.bed.tsv	573
62	PFC53_T3TERMSHORT_VR31	Pos	low	mergedBed/PBEH2-62_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Pos_call_low.bed.tsv	55
63	PFC53_T3TERMSHORT_VR01	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Neg_call_high.bed.tsv	2028
63	PFC53_T3TERMSHORT_VR01	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Neg_call_low.bed.tsv	2028
63	PFC53_T3TERMSHORT_VR01	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Pos_call_high.bed.tsv	1635
63	PFC53_T3TERMSHORT_VR01	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Pos_call_low.bed.tsv	1635
63	PFC53_T3TERMSHORT_VR02	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Neg_call_high.bed.tsv	1216
63	PFC53_T3TERMSHORT_VR02	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Neg_call_low.bed.tsv	1216
63	PFC53_T3TERMSHORT_VR02	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Pos_call_high.bed.tsv	885
63	PFC53_T3TERMSHORT_VR02	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Pos_call_low.bed.tsv	885
63	PFC53_T3TERMSHORT_VR03	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Neg_call_high.bed.tsv	2564
63	PFC53_T3TERMSHORT_VR03	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Neg_call_low.bed.tsv	2564
63	PFC53_T3TERMSHORT_VR03	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Pos_call_high.bed.tsv	1976
63	PFC53_T3TERMSHORT_VR03	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Pos_call_low.bed.tsv	1976
63	PFC53_T3TERMSHORT_VR04	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Neg_call_high.bed.tsv	1214
63	PFC53_T3TERMSHORT_VR04	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Neg_call_low.bed.tsv	1214
63	PFC53_T3TERMSHORT_VR04	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Pos_call_high.bed.tsv	914
63	PFC53_T3TERMSHORT_VR04	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Pos_call_low.bed.tsv	914
63	PFC53_T3TERMSHORT_VR05	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Neg_call_high.bed.tsv	1192
63	PFC53_T3TERMSHORT_VR05	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Neg_call_low.bed.tsv	1192
63	PFC53_T3TERMSHORT_VR05	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Pos_call_high.bed.tsv	917
63	PFC53_T3TERMSHORT_VR05	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Pos_call_low.bed.tsv	917
63	PFC53_T3TERMSHORT_VR06	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Neg_call_high.bed.tsv	1860
63	PFC53_T3TERMSHORT_VR06	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Neg_call_low.bed.tsv	1860
63	PFC53_T3TERMSHORT_VR06	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Pos_call_high.bed.tsv	1481
63	PFC53_T3TERMSHORT_VR06	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Pos_call_low.bed.tsv	1481
63	PFC53_T3TERMSHORT_VR07	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Neg_call_high.bed.tsv	1510
63	PFC53_T3TERMSHORT_VR07	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Neg_call_low.bed.tsv	1510
63	PFC53_T3TERMSHORT_VR07	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Pos_call_high.bed.tsv	1149
63	PFC53_T3TERMSHORT_VR07	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Pos_call_low.bed.tsv	1149
63	PFC53_T3TERMSHORT_VR08	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR08_Strand_Neg_call_high.bed.tsv	1351
63	PFC53_T3TERMSHORT_VR08	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR08_Strand_Neg_call_low.bed.tsv	1351
63	PFC53_T3TERMSHORT_VR08	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR08_Strand_Pos_call_high.bed.tsv	838
63	PFC53_T3TERMSHORT_VR08	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR08_Strand_Pos_call_low.bed.tsv	838
63	PFC53_T3TERMSHORT_VR09	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Neg_call_high.bed.tsv	2331
63	PFC53_T3TERMSHORT_VR09	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Neg_call_low.bed.tsv	2331
63	PFC53_T3TERMSHORT_VR09	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Pos_call_high.bed.tsv	1849
63	PFC53_T3TERMSHORT_VR09	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR09_Strand_Pos_call_low.bed.tsv	1849
63	PFC53_T3TERMSHORT_VR10	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR10_Strand_Neg_call_high.bed.tsv	1109
63	PFC53_T3TERMSHORT_VR10	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR10_Strand_Neg_call_low.bed.tsv	1109
63	PFC53_T3TERMSHORT_VR10	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR10_Strand_Pos_call_high.bed.tsv	813
63	PFC53_T3TERMSHORT_VR10	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR10_Strand_Pos_call_low.bed.tsv	813
63	PFC53_T3TERMSHORT_VR11	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR11_Strand_Neg_call_high.bed.tsv	1065
63	PFC53_T3TERMSHORT_VR11	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR11_Strand_Neg_call_low.bed.tsv	1065
63	PFC53_T3TERMSHORT_VR11	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR11_Strand_Pos_call_high.bed.tsv	769
63	PFC53_T3TERMSHORT_VR11	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR11_Strand_Pos_call_low.bed.tsv	769
63	PFC53_T3TERMSHORT_VR12	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR12_Strand_Neg_call_low.bed.tsv	1114
63	PFC53_T3TERMSHORT_VR12	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR12_Strand_Pos_call_high.bed.tsv	629
63	PFC53_T3TERMSHORT_VR12	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR12_Strand_Pos_call_low.bed.tsv	629
63	PFC53_T3TERMSHORT_VR13	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Neg_call_high.bed.tsv	1679
63	PFC53_T3TERMSHORT_VR13	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Neg_call_low.bed.tsv	1679
63	PFC53_T3TERMSHORT_VR13	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Pos_call_high.bed.tsv	1224
63	PFC53_T3TERMSHORT_VR13	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR13_Strand_Pos_call_low.bed.tsv	1224
63	PFC53_T3TERMSHORT_VR14	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR14_Strand_Neg_call_high.bed.tsv	1326
63	PFC53_T3TERMSHORT_VR14	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR14_Strand_Neg_call_low.bed.tsv	1326
63	PFC53_T3TERMSHORT_VR14	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR14_Strand_Pos_call_high.bed.tsv	979
63	PFC53_T3TERMSHORT_VR14	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR14_Strand_Pos_call_low.bed.tsv	979
63	PFC53_T3TERMSHORT_VR15	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR15_Strand_Neg_call_high.bed.tsv	703
63	PFC53_T3TERMSHORT_VR15	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR15_Strand_Neg_call_low.bed.tsv	703
63	PFC53_T3TERMSHORT_VR15	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR15_Strand_Pos_call_high.bed.tsv	584
63	PFC53_T3TERMSHORT_VR15	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR15_Strand_Pos_call_low.bed.tsv	584
63	PFC53_T3TERMSHORT_VR16	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR16_Strand_Neg_call_high.bed.tsv	1400
63	PFC53_T3TERMSHORT_VR16	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR16_Strand_Neg_call_low.bed.tsv	1400
63	PFC53_T3TERMSHORT_VR16	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR16_Strand_Pos_call_high.bed.tsv	1046
63	PFC53_T3TERMSHORT_VR16	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR16_Strand_Pos_call_low.bed.tsv	1046
63	PFC53_T3TERMSHORT_VR17	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR17_Strand_Neg_call_high.bed.tsv	674
63	PFC53_T3TERMSHORT_VR17	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR17_Strand_Neg_call_low.bed.tsv	674
63	PFC53_T3TERMSHORT_VR17	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR17_Strand_Pos_call_high.bed.tsv	102
63	PFC53_T3TERMSHORT_VR17	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR17_Strand_Pos_call_low.bed.tsv	102
63	PFC53_T3TERMSHORT_VR18	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Neg_call_high.bed.tsv	1817
63	PFC53_T3TERMSHORT_VR18	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Neg_call_low.bed.tsv	1817
63	PFC53_T3TERMSHORT_VR18	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Pos_call_high.bed.tsv	1288
63	PFC53_T3TERMSHORT_VR18	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Pos_call_low.bed.tsv	1288
63	PFC53_T3TERMSHORT_VR19	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Neg_call_high.bed.tsv	1408
63	PFC53_T3TERMSHORT_VR19	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Neg_call_low.bed.tsv	1408
63	PFC53_T3TERMSHORT_VR19	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Pos_call_high.bed.tsv	1147
63	PFC53_T3TERMSHORT_VR19	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Pos_call_low.bed.tsv	1147
63	PFC53_T3TERMSHORT_VR20	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Neg_call_high.bed.tsv	1583
63	PFC53_T3TERMSHORT_VR20	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Neg_call_low.bed.tsv	1583
63	PFC53_T3TERMSHORT_VR20	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Pos_call_high.bed.tsv	1212
63	PFC53_T3TERMSHORT_VR20	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Pos_call_low.bed.tsv	1212
63	PFC53_T3TERMSHORT_VR21	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR21_Strand_Neg_call_low.bed.tsv	192
63	PFC53_T3TERMSHORT_VR21	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR21_Strand_Pos_call_low.bed.tsv	48
63	PFC53_T3TERMSHORT_VR22	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Neg_call_high.bed.tsv	1573
63	PFC53_T3TERMSHORT_VR22	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Neg_call_low.bed.tsv	1573
63	PFC53_T3TERMSHORT_VR22	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Pos_call_high.bed.tsv	1179
63	PFC53_T3TERMSHORT_VR22	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Pos_call_low.bed.tsv	1179
63	PFC53_T3TERMSHORT_VR23	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Neg_call_high.bed.tsv	1824
63	PFC53_T3TERMSHORT_VR23	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Neg_call_low.bed.tsv	1824
63	PFC53_T3TERMSHORT_VR23	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Pos_call_high.bed.tsv	1363
63	PFC53_T3TERMSHORT_VR23	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Pos_call_low.bed.tsv	1363
63	PFC53_T3TERMSHORT_VR24	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Neg_call_high.bed.tsv	1608
63	PFC53_T3TERMSHORT_VR24	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Neg_call_low.bed.tsv	1608
63	PFC53_T3TERMSHORT_VR24	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Pos_call_high.bed.tsv	1222
63	PFC53_T3TERMSHORT_VR24	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Pos_call_low.bed.tsv	1222
63	PFC53_T3TERMSHORT_VR25	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Neg_call_high.bed.tsv	1148
63	PFC53_T3TERMSHORT_VR25	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Neg_call_low.bed.tsv	1148
63	PFC53_T3TERMSHORT_VR25	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Pos_call_high.bed.tsv	179
63	PFC53_T3TERMSHORT_VR25	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Pos_call_low.bed.tsv	179
63	PFC53_T3TERMSHORT_VR26	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Neg_call_high.bed.tsv	1606
63	PFC53_T3TERMSHORT_VR26	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Neg_call_low.bed.tsv	1606
63	PFC53_T3TERMSHORT_VR26	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Pos_call_high.bed.tsv	986
63	PFC53_T3TERMSHORT_VR26	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Pos_call_low.bed.tsv	986
63	PFC53_T3TERMSHORT_VR27	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Neg_call_high.bed.tsv	1091
63	PFC53_T3TERMSHORT_VR27	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Neg_call_low.bed.tsv	1091
63	PFC53_T3TERMSHORT_VR27	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Pos_call_high.bed.tsv	560
63	PFC53_T3TERMSHORT_VR27	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Pos_call_low.bed.tsv	560
63	PFC53_T3TERMSHORT_VR28	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Neg_call_high.bed.tsv	808
63	PFC53_T3TERMSHORT_VR28	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Neg_call_low.bed.tsv	808
63	PFC53_T3TERMSHORT_VR28	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Pos_call_low.bed.tsv	652
63	PFC53_T3TERMSHORT_VR29	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_high.bed.tsv	2083
63	PFC53_T3TERMSHORT_VR29	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_low.bed.tsv	2083
63	PFC53_T3TERMSHORT_VR29	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_high.bed.tsv	1580
63	PFC53_T3TERMSHORT_VR29	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_low.bed.tsv	1580
63	PFC53_T3TERMSHORT_VR30	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Neg_call_high.bed.tsv	1013
63	PFC53_T3TERMSHORT_VR30	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Neg_call_low.bed.tsv	1013
63	PFC53_T3TERMSHORT_VR30	Pos	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Pos_call_high.bed.tsv	353
63	PFC53_T3TERMSHORT_VR30	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Pos_call_low.bed.tsv	353
63	PFC53_T3TERMSHORT_VR31	Neg	high	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Neg_call_high.bed.tsv	880
63	PFC53_T3TERMSHORT_VR31	Neg	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Neg_call_low.bed.tsv	880
63	PFC53_T3TERMSHORT_VR31	Pos	low	mergedBed/PBEH2-63_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Pos_call_low.bed.tsv	49
64	PFC53_T3TERMSHORT_VR01	Neg	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Neg_call_high.bed.tsv	1022
64	PFC53_T3TERMSHORT_VR01	Neg	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Neg_call_low.bed.tsv	1022
64	PFC53_T3TERMSHORT_VR01	Pos	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR01_Strand_Pos_call_low.bed.tsv	604
64	PFC53_T3TERMSHORT_VR02	Neg	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Neg_call_high.bed.tsv	638
64	PFC53_T3TERMSHORT_VR02	Neg	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Neg_call_low.bed.tsv	638
64	PFC53_T3TERMSHORT_VR02	Pos	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Pos_call_high.bed.tsv	373
64	PFC53_T3TERMSHORT_VR02	Pos	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR02_Strand_Pos_call_low.bed.tsv	373
64	PFC53_T3TERMSHORT_VR03	Neg	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Neg_call_high.bed.tsv	1356
64	PFC53_T3TERMSHORT_VR03	Neg	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Neg_call_low.bed.tsv	1356
64	PFC53_T3TERMSHORT_VR03	Pos	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Pos_call_high.bed.tsv	774
64	PFC53_T3TERMSHORT_VR03	Pos	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR03_Strand_Pos_call_low.bed.tsv	774
64	PFC53_T3TERMSHORT_VR04	Neg	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Neg_call_high.bed.tsv	561
64	PFC53_T3TERMSHORT_VR04	Neg	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Neg_call_low.bed.tsv	561
64	PFC53_T3TERMSHORT_VR04	Pos	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Pos_call_high.bed.tsv	300
64	PFC53_T3TERMSHORT_VR04	Pos	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR04_Strand_Pos_call_low.bed.tsv	300
64	PFC53_T3TERMSHORT_VR05	Neg	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Neg_call_high.bed.tsv	646
64	PFC53_T3TERMSHORT_VR05	Neg	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Neg_call_low.bed.tsv	646
64	PFC53_T3TERMSHORT_VR05	Pos	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Pos_call_high.bed.tsv	377
64	PFC53_T3TERMSHORT_VR05	Pos	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR05_Strand_Pos_call_low.bed.tsv	377
64	PFC53_T3TERMSHORT_VR06	Neg	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Neg_call_high.bed.tsv	1014
64	PFC53_T3TERMSHORT_VR06	Neg	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Neg_call_low.bed.tsv	1014
64	PFC53_T3TERMSHORT_VR06	Pos	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Pos_call_high.bed.tsv	631
64	PFC53_T3TERMSHORT_VR06	Pos	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR06_Strand_Pos_call_low.bed.tsv	631
64	PFC53_T3TERMSHORT_VR07	Neg	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Neg_call_high.bed.tsv	831
64	PFC53_T3TERMSHORT_VR07	Neg	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Neg_call_low.bed.tsv	831
64	PFC53_T3TERMSHORT_VR07	Pos	high	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Pos_call_high.bed.tsv	508
64	PFC53_T3TERMSHORT_VR07	Pos	low	mergedBed/PBEH2-64_Plasmid_PFC53_T3TERMSHORT_VR07_Strand_Pos_call_low.bed.tsv	508
